SYMBOLIC NAME                                       BUNDLE NAME                                                    VERSION
com.adobe.cq.cq-product-info-provider               CQ ProductInfo Provider                                        6.5.10
com.adobe.dam.cq-dam-cfm-impl                       ContentFragmentManagement - Implementation                     0.11.54
com.day.cq.dam.cq-dam-similaritysearch              DAM Similarity Search Bundle                                   5.12.16
day-commons-jstl                                    Day Commons Library - JavaServer Pages Standard Tag Library    1.2.2
com.day.cq.mcm.cq-mcm-campaign                      Day Communique 5 Adobe Campaign Integration                    1.3.14
com.day.cq.cq-compat-codeupgrade                    Day Communique 5 Code Upgrade service                          1.7.104
com.day.cq.dam.cq-dam-api                           Day Communique 5 DAM API                                       6.0.20
com.day.cq.dam.adobe-xmp                            Day Communique 5 DAM Adobe extension                           5.12.6
com.day.cq.dam.cq-dam-handler                       Day Communique 5 DAM Asset Handler Implementation              5.12.12
com.day.cq.dam.cq-dam-commons                       Day Communique 5 DAM Commons                                   5.12.86
com.day.cq.dam.cq-dam-core                          Day Communique 5 DAM Core Implementation                       5.12.222
com.day.cq.dam.cq-scene7-wsdl                       Day Communique 5 DAM Scene7 API Wrapper Bundle                 1.3.6
com.day.cq.dam.cq-scene7-core                       Day Communique 5 DAM Scene7 Integration                        5.12.102
com.day.cq.dam.cq-scene7-api                        Day Communique 5 DAM Scene7 Integration                        5.12.24
com.day.cq.wcm.cq-wcm-core                          Day Communique 5 WCM Core Implementation                       5.12.118
com.day.cq.wcm.cq-wcm-designimporter                Day Communique 5 WCM Design Importer                           1.6.10
com.day.cq.wcm.cq-msm-core                          Day Communique 5 WCM Multi Site Management Core                5.12.38
com.day.cq.wcm.cq-msm-move-api                      Day Communique 5 WCM Multi Site Management Move Handle API     0.0.4
com.day.cq.wcm.cq-wcm-workflow                      Day Communique 5 WCM Workflow                                  5.11.22
com.adobe.granite.translation.connector.msft.core   Granite Translation - Microsoft Connector Core Bundle          1.3.26
org.apache.jackrabbit.jackrabbit-data               Jackrabbit Data                                                2.18.4
org.apache.jackrabbit.jackrabbit-jcr-commons        Jackrabbit JCR Commons                                         2.18.4
org.apache.jackrabbit.jackrabbit-spi                Jackrabbit SPI                                                 2.18.4
org.apache.jackrabbit.jackrabbit-spi-commons        Jackrabbit SPI Commons                                         2.18.4
org.apache.jackrabbit.jackrabbit-webdav             Jackrabbit WebDAV Library                                      2.18.4
com.fasterxml.jackson.core.jackson-annotations      Jackson-annotations                                            2.10.0
com.fasterxml.jackson.core.jackson-core             Jackson-core                                                   2.10.0
com.adobe.granite.poi                               OSGi bundle wrapper for the Apache POI library                 2.0.38.CQ650-B0001
org.apache.jackrabbit.oak-api                       Oak API                                                        1.10.8
org.apache.jackrabbit.oak-blob-cloud-azure          Oak Azure Cloud Blob Store                                     1.10.8
org.apache.jackrabbit.oak-blob-plugins              Oak Blob Plugins                                               1.10.8
org.apache.jackrabbit.oak-blob                      Oak Blob Store                                                 1.10.8
org.apache.jackrabbit.oak-authorization-cug         Oak CUG Authorization                                          1.10.8
org.apache.jackrabbit.oak-commons                   Oak Commons                                                    1.10.8
org.apache.jackrabbit.oak-store-composite           Oak Composite Store                                            1.10.8
org.apache.jackrabbit.oak-core                      Oak Core                                                       1.10.8
org.apache.jackrabbit.oak-core-spi                  Oak Core SPI                                                   1.10.8
org.apache.jackrabbit.oak-store-document            Oak DocumentNodeStore                                          1.10.8
org.apache.jackrabbit.oak-auth-external             Oak External Authentication Support                            1.10.8
org.apache.jackrabbit.oak-jcr                       Oak JCR Binding                                                1.10.8
org.apache.jackrabbit.oak-auth-ldap                 Oak LDAP Authentication Support                                1.10.8
org.apache.jackrabbit.oak-lucene                    Oak Lucene                                                     1.10.8
org.apache.jackrabbit.oak-store-spi                 Oak NodeStore and Commit SPI                                   1.10.8
org.apache.jackrabbit.oak-query-spi                 Oak Query SPI                                                  1.10.8
org.apache.jackrabbit.oak-security-spi              Oak Security SPI                                               1.10.8
org.apache.jackrabbit.oak-segment-azure             Oak Segment Azure                                              1.10.8
org.apache.jackrabbit.oak-segment-tar               Oak Segment Tar                                                1.10.8
org.apache.jackrabbit.oak-solr-osgi                 Oak Solr OSGi                                                  1.10.8
com.fasterxml.jackson.core.jackson-databind         jackson-databind                                               2.10.0
